"iteration","ASC1","BTime","BCost"
5040,0.9815954967,-0.1598598736,-0.7197229771
5041,0.8926449884,-0.1374384877,-0.6837776898
5042,0.9333046504,-0.1562638275,-0.6888789816
5043,0.9322007271,-0.1548800062,-0.6998127718
5044,0.961572172,-0.1431058029,-0.6852397798
5045,0.9329178527,-0.1454335818,-0.6710452395
5046,0.8906824303,-0.1355628803,-0.7088653
5047,0.9106114901,-0.1450971847,-0.6834879119
5048,0.9060419247,-0.1302567976,-0.6670789929
5049,0.9164449873,-0.1425202247,-0.6740272536
5050,0.8794710766,-0.1318327478,-0.6783552045
5051,0.8958124857,-0.1580060716,-0.6817093351
5052,0.8489229724,-0.1329846356,-0.6740151418
5053,0.9120564231,-0.1365861047,-0.6821519923
5054,0.9186926625,-0.1364280168,-0.6718225346
5055,0.9213403153,-0.1363988694,-0.6772137043
5056,0.8770973229,-0.1288822998,-0.6696778039
5057,0.9160046383,-0.1376148366,-0.654382807
5058,0.8770486305,-0.1289990539,-0.6704595339
5059,0.8403812204,-0.1393956879,-0.666928442
5060,0.9153614962,-0.1292008542,-0.6956015636
5061,0.8534597506,-0.1344361355,-0.6624347647
5062,0.9064646934,-0.1348074339,-0.6825873162
5063,0.8926936578,-0.1285464964,-0.6790318462
5064,0.8821873864,-0.1241780781,-0.6382462097
5065,0.8900351733,-0.1514425116,-0.6825610322
5066,0.9015766468,-0.1431836229,-0.6869030191
5067,0.9002726165,-0.1408412694,-0.687358139
5068,0.9434553453,-0.1322845582,-0.6692138293
5069,0.8982699432,-0.1460215634,-0.6783792492
5070,0.9252032737,-0.1441416678,-0.6571898749
5071,0.8975016151,-0.1371782893,-0.6819566815
5072,0.9380440402,-0.1438808501,-0.6842844636
5073,0.9139298359,-0.1510325865,-0.6714703738
5074,0.9212077744,-0.1472907389,-0.6764977653
5075,0.898679389,-0.1275153009,-0.6531408394
5076,0.9392317473,-0.1652543524,-0.6912909615
5077,0.9380283438,-0.1412526757,-0.670991875
5078,0.9595113827,-0.1512809937,-0.6630418238
5079,0.9203092207,-0.1533531938,-0.6673523529
5080,0.9571753026,-0.1507644452,-0.6658464043
5081,0.9403572939,-0.1392053068,-0.6501972662
5082,0.9355269195,-0.1354784945,-0.6528637683
5083,0.9230152752,-0.1698910174,-0.6739479554
5084,0.9315733668,-0.1490509125,-0.652187163
5085,0.9033033148,-0.1388491321,-0.6697815218
5086,0.9033946618,-0.1456219091,-0.6716436241
5087,0.9170096919,-0.1548919074,-0.6759609485
5088,0.9365932495,-0.1455046537,-0.6662811555
5089,0.9327857558,-0.1492424932,-0.6686362909
5090,0.9102431185,-0.1505568247,-0.6586301836
5091,0.8965991143,-0.1337833469,-0.6375673643
5092,0.9247801407,-0.1318160855,-0.6434909692
5093,0.942345689,-0.16450944,-0.6586845624
5094,0.9178021913,-0.1423219972,-0.6329659524
5095,0.934493476,-0.1556797337,-0.658111111
5096,0.9160248355,-0.145612913,-0.6555366786
5097,0.9218042007,-0.1434004924,-0.6507352487
5098,0.8973620098,-0.1417662849,-0.647033191
5099,0.9159610156,-0.1371603121,-0.635727469
5100,0.9588289418,-0.1400740613,-0.6542168712
5101,0.9202760711,-0.137752068,-0.6565899884
5102,0.9170423602,-0.1318862379,-0.6501539779
5103,0.9151782901,-0.1367664615,-0.6344063291
5104,0.9674026401,-0.1198589753,-0.6424169411
5105,0.9641621509,-0.110150902,-0.6166026898
5106,0.9655816051,-0.1274394433,-0.6213966959
5107,0.9184280685,-0.1325301976,-0.6520759816
5108,0.9243423582,-0.1349389736,-0.6370703411
5109,0.9433319966,-0.1262589008,-0.6327456587
5110,0.9377103103,-0.134905033,-0.6262733487
5111,0.9155970661,-0.1239921007,-0.6093102391
5112,0.9662302776,-0.1489223695,-0.6248735051
5113,0.9269913887,-0.1335182086,-0.6160257211
5114,0.930186454,-0.1367854969,-0.6302902508
5115,0.9417509806,-0.1326709252,-0.6250033923
5116,0.9492595497,-0.1368050583,-0.6441630206
5117,0.9133201891,-0.1342807751,-0.6378595332
5118,0.9644336279,-0.1322137611,-0.6340536884
5119,0.9588831277,-0.1388157567,-0.6296480633
5120,0.9297747483,-0.1267816092,-0.6376649633
5121,0.9146601269,-0.1476529223,-0.6467365773
5122,0.9504263109,-0.1388457722,-0.6239566276
5123,0.9396609907,-0.1125790664,-0.6263756779
5124,0.9108178643,-0.1324092292,-0.6297350624
5125,0.9068104342,-0.1258473754,-0.6406893041
5126,0.8945984079,-0.126823744,-0.6353503417
5127,0.9666030122,-0.1298446658,-0.6126696666
5128,0.9459167688,-0.1358299773,-0.6369811298
5129,0.9647582517,-0.1371469555,-0.5914646616
5130,0.9687728911,-0.1384517965,-0.6338297828
5131,0.9301293233,-0.1325668888,-0.6274084065
5132,0.9288510025,-0.1310421393,-0.6431257129
5133,0.9320287102,-0.1341221242,-0.6391382612
5134,0.9030134522,-0.1243272365,-0.619161149
5135,0.8870760656,-0.1163437471,-0.626660716
5136,0.8804124789,-0.1392945228,-0.6359988655
5137,0.9086336027,-0.1438307713,-0.6252104339
5138,0.8941465634,-0.1386959512,-0.6276209726
5139,0.9074775333,-0.1194391738,-0.6182126717
5140,0.8624197699,-0.1211238431,-0.6245048242
5141,0.8922975144,-0.12711397,-0.6321763619
5142,0.9213813931,-0.1321845267,-0.63018731
5143,0.932975691,-0.1333536735,-0.6273660683
5144,0.9653232401,-0.1522027069,-0.6341343613
5145,0.8936599792,-0.1220360015,-0.6000827886
5146,0.8764926912,-0.1170364341,-0.6077729823
5147,0.8780724784,-0.109655341,-0.6014817218
5148,0.8725539052,-0.1175311571,-0.6019202385
5149,0.85507433,-0.1249482635,-0.618342509
5150,0.8888786416,-0.124067811,-0.6142638163
5151,0.9320913252,-0.1522704336,-0.6400043664
5152,0.9145623594,-0.1414053281,-0.6552520079
5153,0.934150367,-0.1295666997,-0.6573700761
5154,0.8722310334,-0.1336816945,-0.6483117501
5155,0.8680375631,-0.1212345714,-0.6282972737
5156,0.8752523436,-0.128434365,-0.6517135313
5157,0.9107813034,-0.138674581,-0.6326405995
5158,0.9276872635,-0.1343802818,-0.614930236
5159,0.871136239,-0.1348148034,-0.6220278581
5160,0.9099207067,-0.1288430699,-0.6091592072
5161,0.9061252459,-0.1259715089,-0.6060135813
5162,0.8768867725,-0.1225539938,-0.6134177434
5163,0.8587269729,-0.1338614227,-0.6122247107
5164,0.8897288801,-0.1327569276,-0.5949404562
5165,0.9207411242,-0.1441550195,-0.5928003949
5166,0.9227976199,-0.1327912119,-0.5838578792
5167,0.9728714472,-0.1404089526,-0.6011337836
5168,0.8863204479,-0.1399851433,-0.6063515695
5169,0.8618642897,-0.1410323397,-0.6208685207
5170,0.9033317432,-0.137229858,-0.6022636379
5171,0.882032097,-0.1480330312,-0.6181223439
5172,0.9278916468,-0.1265290777,-0.5874771028
5173,0.898242143,-0.1265633556,-0.588939857
5174,0.8597478933,-0.1158623595,-0.5916190952
5175,0.9378452886,-0.1397453426,-0.602444534
5176,0.8964258661,-0.1416599608,-0.6063794024
5177,0.9163893134,-0.1264989545,-0.5865541293
5178,0.9959676271,-0.1435860777,-0.58488682
5179,0.9489907954,-0.1391847216,-0.5871838426
5180,0.9713122559,-0.1393629867,-0.5811586981
5181,0.9458036101,-0.1442549218,-0.604262173
5182,0.9342044377,-0.1368675072,-0.5860285231
5183,0.9171844073,-0.1248891338,-0.5759008104
5184,0.9052689433,-0.1334119528,-0.6028024258
5185,0.970790945,-0.1354971694,-0.5901511146
5186,0.953047116,-0.1455913856,-0.6104061554
5187,0.9800481029,-0.1571323157,-0.6135066144
5188,0.9654406751,-0.1432371269,-0.6192464245
5189,0.9325836746,-0.1340818831,-0.6009497636
5190,0.9415774208,-0.1390424071,-0.6387018832
5191,0.9676925575,-0.1301036567,-0.586945007
5192,0.9804552246,-0.1326240469,-0.6092691101
5193,0.9812470153,-0.1162134564,-0.5810739106
5194,0.9371882292,-0.1263818976,-0.5968669549
5195,0.9897016536,-0.1294356739,-0.6084199202
5196,0.992427881,-0.1487597364,-0.585107343
5197,0.996896207,-0.1449310442,-0.5896235203
5198,0.9870169527,-0.1331732008,-0.6050885753
5199,1.066628482,-0.1340897279,-0.5746357769
5200,0.9685927684,-0.1401104556,-0.5887385439
5201,0.973580967,-0.1271455101,-0.5902137069
5202,1.009492696,-0.1282241641,-0.5700330944
5203,0.9836693179,-0.1366282094,-0.5569425525
5204,1.000932992,-0.1375956306,-0.5620526831
5205,1.053299772,-0.145708828,-0.5661370442
5206,0.9838567572,-0.1445646002,-0.5883014156
5207,0.9907697507,-0.1393823694,-0.5500494107
5208,1.024940481,-0.1423890183,-0.5698777697
5209,1.008340664,-0.1431488946,-0.571610444
5210,0.9970136913,-0.1341946471,-0.5829114429
5211,0.9591918819,-0.1234092607,-0.5640660168
5212,0.9970639286,-0.1139633658,-0.579965786
5213,1.020758931,-0.1470618901,-0.5864606394
5214,0.9562657158,-0.1303343417,-0.5812842925
5215,1.010783688,-0.1289402143,-0.5797615682
5216,1.014564912,-0.1325778746,-0.5607706224
5217,1.014138961,-0.1283607388,-0.5718028061
5218,1.030302599,-0.1442841244,-0.5697560424
5219,0.9737234063,-0.1278940348,-0.5563601103
5220,0.9848589137,-0.1238631977,-0.5840007282
5221,0.9844528488,-0.1294382453,-0.5744359194
5222,0.9965089733,-0.1256584763,-0.576481563
5223,1.032610969,-0.1366776327,-0.6021210377
5224,0.9839125114,-0.1156819105,-0.5765785615
5225,0.9981789582,-0.1364376007,-0.5919747909
5226,1.012868773,-0.1284762865,-0.5808466551
5227,1.050438053,-0.1304186246,-0.5909584554
5228,1.030772363,-0.1261516123,-0.5748412429
5229,1.041275217,-0.1486909056,-0.5863678156
5230,1.025667969,-0.147557262,-0.5753192001
5231,1.025225008,-0.1300318838,-0.5704268935
5232,0.9941108288,-0.1537896093,-0.5875882377
5233,1.013063208,-0.1306215606,-0.5728562123
5234,1.010993622,-0.137975272,-0.5865761142
5235,1.060219261,-0.1385696054,-0.5875222497
5236,1.0301881,-0.1437395171,-0.5847385872
5237,1.021618214,-0.1481406203,-0.5712835751
5238,1.013327385,-0.1148455924,-0.5415401725
5239,1.008037089,-0.1355531212,-0.5807981489
5240,1.015105512,-0.1446106672,-0.5674618447
5241,1.037311306,-0.1334247229,-0.5677228754
5242,1.068370261,-0.1375718168,-0.5661616015
5243,1.066419328,-0.1364478021,-0.5663417503
5244,1.043267637,-0.1313840207,-0.5618432875
5245,1.039121535,-0.1291946685,-0.5442740946
5246,1.049084894,-0.1421333602,-0.5504229528
5247,1.032510455,-0.1354393219,-0.5883996091
5248,0.9853667637,-0.129276341,-0.5788106536
5249,0.9951329057,-0.1430623135,-0.572787786
5250,1.026800051,-0.1374789627,-0.5919278211
5251,1.008300415,-0.132051976,-0.5724076258
5252,0.986399129,-0.1252187546,-0.5409964741
5253,1.006774051,-0.1375026423,-0.5561335363
5254,0.9592223352,-0.1287601519,-0.5752964002
5255,0.9876187472,-0.1280229277,-0.5502065579
5256,0.9808398601,-0.1276996021,-0.5584678267
5257,1.018450912,-0.1342009376,-0.5495122053
5258,0.9063835369,-0.1070230848,-0.5285759533
5259,0.9288780335,-0.1262919527,-0.5511926711
5260,0.9955565119,-0.124777243,-0.5385506311
5261,0.9480610804,-0.1218982599,-0.5571746638
5262,0.9243701267,-0.1338494874,-0.5417956502
5263,0.9965930955,-0.1299965018,-0.5551374362
5264,1.02834207,-0.1235628249,-0.5306263844
5265,0.9592642237,-0.1188815933,-0.5744989373
5266,0.9766878864,-0.1225079268,-0.5490718147
5267,0.9855827263,-0.1267429399,-0.5491453157
5268,0.9879566479,-0.1465780881,-0.5600260387
5269,1.037230248,-0.1164398851,-0.5413991158
5270,1.023143905,-0.1397310175,-0.5389324061
5271,0.9761469386,-0.1335269413,-0.5513976534
5272,0.9827256153,-0.1336661767,-0.5577080668
5273,0.9926714811,-0.1089277527,-0.5087220899
5274,0.9925768717,-0.140406775,-0.5537805134
5275,1.077348725,-0.1337812861,-0.5265341922
5276,0.9971576982,-0.1155593271,-0.503381413
5277,1.026394754,-0.1122673449,-0.5072179269
5278,1.059448034,-0.1264031414,-0.5218223841
5279,0.9745529308,-0.1121150682,-0.5108567594
5280,1.034486063,-0.1167707144,-0.5061352678
5281,1.011776684,-0.1179933555,-0.521849596
5282,1.011765422,-0.1044724708,-0.5097400906
5283,1.042797326,-0.1297510605,-0.5261438608
5284,0.9747825903,-0.1167447629,-0.5251359495
5285,0.9632642255,-0.114348375,-0.515195067
5286,0.9470495756,-0.1055320858,-0.5016029788
5287,0.9082757818,-0.1108713147,-0.5081608803
5288,0.9319173984,-0.1119430279,-0.5152716161
5289,0.9486190794,-0.1083340916,-0.517726583
5290,0.9225683721,-0.1088491855,-0.5282855069
5291,0.9370731896,-0.1175014561,-0.515132479
5292,0.9243604256,-0.1093379131,-0.5066620127
5293,0.845516477,-0.09770050962,-0.5144152315
5294,0.8956519226,-0.1037642122,-0.4865963193
5295,0.9449602809,-0.1099701926,-0.50969813
5296,0.9132922066,-0.1217915025,-0.521371794
5297,0.9330485844,-0.0987273935,-0.507720349
5298,0.939660342,-0.1175219607,-0.5020910222
5299,0.8973285367,-0.1090700124,-0.5172611005
5300,0.8869330547,-0.1000004062,-0.5145779797
5301,0.8661854085,-0.09925592688,-0.5191428205
5302,0.9618909754,-0.1019202258,-0.4986750197
5303,0.8799288218,-0.1058509484,-0.4945290714
5304,0.883114571,-0.1057207965,-0.5051068452
5305,0.9386321519,-0.1295163446,-0.5146889803
5306,0.9715017427,-0.114817331,-0.4898138344
5307,0.868068107,-0.1252612899,-0.5227167702
5308,0.897256518,-0.1117932846,-0.5179123754
5309,0.9146915049,-0.09817201323,-0.50662048
5310,0.897664075,-0.1014901072,-0.512350671
5311,0.9359073198,-0.1115774505,-0.4624585902
5312,0.89155584,-0.1144604205,-0.4997867077
5313,0.9142483713,-0.1218570677,-0.512355484
5314,0.8974478626,-0.1172633278,-0.5226380115
5315,0.8728946491,-0.1207555807,-0.5141748527
5316,0.833382552,-0.1219064086,-0.5192935115
5317,0.8016970661,-0.1129016379,-0.5195636323
5318,0.8260944923,-0.1055826764,-0.5075854506
5319,0.8195670787,-0.1110615796,-0.5218873375
5320,0.8171912251,-0.09284719423,-0.519998759
5321,0.8529525579,-0.1208531127,-0.5261091069
5322,0.8048140199,-0.09647786276,-0.5060339186
5323,0.8269431211,-0.1048464528,-0.5079111464
5324,0.8084821659,-0.10146883,-0.5021552101
5325,0.8157260641,-0.1106604267,-0.5197805917
5326,0.8133545591,-0.09713468427,-0.499932071
5327,0.7742938009,-0.09556936895,-0.4957947246
5328,0.7963788918,-0.1112350981,-0.5249176601
5329,0.790198665,-0.1135490067,-0.5226889384
5330,0.7963110436,-0.1044867646,-0.515106221
5331,0.7817606232,-0.1118326557,-0.4902252377
5332,0.7468431543,-0.09026128157,-0.5048640918
5333,0.7523020732,-0.08581201912,-0.4776272755
5334,0.7655714605,-0.09975346438,-0.5031772812
5335,0.7313601785,-0.09801557133,-0.4852883143
5336,0.7946579321,-0.1069878371,-0.4864682821
5337,0.8083478136,-0.09681639706,-0.4969122296
5338,0.7976724755,-0.09901311761,-0.4845197307
5339,0.7611456592,-0.08863223829,-0.4874853219
5340,0.8051345917,-0.1005859211,-0.4997886876
5341,0.7420705965,-0.09954666605,-0.487534066
5342,0.7902985859,-0.1094737226,-0.4931748308
5343,0.7204007292,-0.1015493977,-0.4975156992
5344,0.7487872135,-0.08585925144,-0.4897287795
5345,0.7010582715,-0.09664890139,-0.5088582719
5346,0.7357678578,-0.09626935535,-0.4838441524
5347,0.7700649822,-0.1048763654,-0.511125591
5348,0.763321369,-0.1017062301,-0.5014099361
5349,0.7420478401,-0.1013343354,-0.5162733218
5350,0.7643980513,-0.1034024701,-0.5231918589
5351,0.7575750735,-0.09857653118,-0.510931818
5352,0.7476653579,-0.1010194074,-0.5248110733
5353,0.7782300072,-0.09639160551,-0.5280153054
5354,0.7722162951,-0.1046340445,-0.5158153696
5355,0.8031316698,-0.1086914322,-0.5187902416
5356,0.7738397437,-0.1071092424,-0.5136669317
5357,0.7726994009,-0.1071785782,-0.5336467581
5358,0.7865360739,-0.1168144972,-0.5486654488
5359,0.7563496784,-0.09492373262,-0.5040816428
5360,0.750014365,-0.09342327291,-0.5103739143
5361,0.75297818,-0.1030022014,-0.5288576566
5362,0.7212291416,-0.1042497391,-0.5334116186
5363,0.7551068266,-0.1066828383,-0.5294438545
5364,0.7713722292,-0.1132163324,-0.5396357467
5365,0.755524028,-0.1047447307,-0.5425552618
5366,0.785995668,-0.1234949631,-0.5323235405
5367,0.717265072,-0.1092132674,-0.5439089249
5368,0.7955602286,-0.102586475,-0.5452307871
5369,0.7297334082,-0.1070259625,-0.5544183164
5370,0.7698033234,-0.1034856023,-0.5636047379
5371,0.7200766912,-0.09017380081,-0.5559431929
5372,0.7874521363,-0.1003395945,-0.553674057
5373,0.7617714917,-0.1033068502,-0.5610868648
5374,0.776647067,-0.1110335997,-0.5533527548
5375,0.823383305,-0.1152442171,-0.5577589484
5376,0.7843942192,-0.09180006196,-0.5557696882
5377,0.7826324866,-0.1005408086,-0.5353224296
5378,0.7936378545,-0.1038839411,-0.5698116132
5379,0.782032122,-0.09536558091,-0.5558521414
5380,0.8135899007,-0.1116387262,-0.5452615244
5381,0.7587781808,-0.1002933586,-0.5590395816
5382,0.8152768543,-0.1116454236,-0.5424345104
5383,0.7786146284,-0.1144675003,-0.540921216
5384,0.7675035335,-0.1079773847,-0.5414706486
5385,0.7767583577,-0.1051809423,-0.5569408207
5386,0.7670154213,-0.1008704502,-0.5691183255
5387,0.8063493632,-0.1163781337,-0.5701453514
5388,0.7232418387,-0.1037123592,-0.5613407631
5389,0.707003015,-0.08930544093,-0.5587788054
5390,0.7860285103,-0.09887151328,-0.547279752
5391,0.8117118303,-0.1065461072,-0.5795288187
5392,0.7152800673,-0.1035341669,-0.5763339992
5393,0.7209498086,-0.100825648,-0.5700519886
5394,0.6784662082,-0.1015692045,-0.5793705731
5395,0.7775573098,-0.1111089739,-0.5752364281
5396,0.7175759287,-0.09852281242,-0.5642207832
5397,0.7234673956,-0.09995013129,-0.5823349597
5398,0.7059627112,-0.1188014137,-0.5927139297
5399,0.7160970585,-0.1073633678,-0.5758934759
5400,0.7054591333,-0.1006092847,-0.5879966593
5401,0.7651330406,-0.1092837421,-0.5796541028
5402,0.807625072,-0.1028946802,-0.5725095596
5403,0.756865307,-0.1067035654,-0.5657737176
5404,0.7502363112,-0.1022726707,-0.5676714287
5405,0.7611131594,-0.1119973378,-0.5481316667
5406,0.7809815862,-0.1223910675,-0.5777453387
5407,0.8063824351,-0.1199362913,-0.5747023386
5408,0.7078900914,-0.1064343192,-0.5661697789
5409,0.7482525084,-0.1056132207,-0.569470005
5410,0.7336760672,-0.09884477329,-0.5600773853
5411,0.6919249327,-0.09614239717,-0.5657571563
5412,0.7189415407,-0.09310625115,-0.5694816639
5413,0.709483447,-0.104914233,-0.5799183689
5414,0.662784519,-0.1084464662,-0.5951288954
5415,0.7218670704,-0.09223142506,-0.5945074534
5416,0.6782442578,-0.09796884563,-0.5911035322
5417,0.6572182835,-0.09619420063,-0.6034442168
5418,0.6594721484,-0.1010360754,-0.6010222559
5419,0.7093740783,-0.09261136592,-0.5924357767
5420,0.6600380005,-0.08889756775,-0.5735400947
5421,0.6816745178,-0.1108588563,-0.5820485187
5422,0.7257910863,-0.1175636251,-0.5928779452
5423,0.7054042941,-0.1161486526,-0.5928280416
5424,0.6861573574,-0.1018570184,-0.5756235576
5425,0.6709400184,-0.1037903417,-0.5796661286
5426,0.6562781174,-0.1040375129,-0.5975332272
5427,0.7054005726,-0.1080896114,-0.5853579991
5428,0.6926671607,-0.09743953899,-0.5896937458
5429,0.6941407663,-0.09676096185,-0.5898400591
5430,0.6610960581,-0.09348312626,-0.592735793
5431,0.7034572649,-0.1041537313,-0.6084915702
5432,0.7770517805,-0.1028539188,-0.5730519193
5433,0.7390700168,-0.1037039211,-0.5905238375
5434,0.8089983937,-0.1085553115,-0.5703840714
5435,0.7873125877,-0.100877943,-0.5918592631
5436,0.7850552468,-0.1095897722,-0.5892274943
5437,0.7766781159,-0.1175316941,-0.5974819207
5438,0.7963897757,-0.1200663359,-0.5925808762
5439,0.802014126,-0.1234737866,-0.5734113743
5440,0.7428826561,-0.1034426118,-0.5773379419
5441,0.7697678198,-0.1282576153,-0.6008256561
5442,0.7872276681,-0.1170733975,-0.595193921
5443,0.7631057844,-0.1065783738,-0.5993594944
5444,0.8131271555,-0.1103159794,-0.595123247
5445,0.7775851768,-0.1019799133,-0.5922634863
5446,0.8126290919,-0.1019866488,-0.5799940903
5447,0.765084867,-0.1138906482,-0.6158039416
5448,0.7755878899,-0.1100010734,-0.580017133
5449,0.7508748913,-0.107138547,-0.5902114238
5450,0.8149986992,-0.1086728306,-0.5928596494
5451,0.7760314351,-0.1132181008,-0.5907761539
5452,0.8158297996,-0.1013783345,-0.5802921062
5453,0.8038001595,-0.1146254186,-0.6003406637
5454,0.8358284046,-0.1136345206,-0.5797542039
5455,0.7743168138,-0.1059594645,-0.6037449171
5456,0.846562073,-0.1148597028,-0.596218848
5457,0.8086372299,-0.1013038604,-0.5813533728
5458,0.7760348177,-0.1174593295,-0.5931058953
5459,0.8257337254,-0.1210416587,-0.5968369065
5460,0.9152587769,-0.1204820738,-0.5722789559
5461,0.8073856385,-0.109044893,-0.5926424203
5462,0.8637036255,-0.1186744706,-0.5741233264
5463,0.8457503188,-0.1249691621,-0.5979601508
5464,0.8263796036,-0.1181423865,-0.5836523331
5465,0.8892243694,-0.1231569292,-0.5782347794
5466,0.8910375472,-0.09986759432,-0.5849799049
5467,0.8765142259,-0.1257461046,-0.5919780406
5468,0.8316693896,-0.1200854308,-0.5950431265
5469,0.8512805226,-0.1106430068,-0.5683702087
5470,0.8818326785,-0.1137002192,-0.5807531818
5471,0.9020221306,-0.1253915687,-0.5782846413
5472,0.9244887989,-0.1264095098,-0.6052421465
5473,0.8537737127,-0.1219830784,-0.5854023964
5474,0.9173919767,-0.1323342139,-0.59115516
5475,0.8756994303,-0.1237168623,-0.5947996279
5476,0.9079937902,-0.1367359585,-0.618493616
5477,0.9637412075,-0.1339879,-0.5959485643
5478,0.8943402531,-0.1245652419,-0.5935384978
5479,0.8928414383,-0.1194411721,-0.6056372536
5480,0.909359119,-0.1132365378,-0.5998184312
5481,0.9126734012,-0.1199612722,-0.5891105952
5482,0.9420999979,-0.1268657189,-0.5853882828
5483,0.9053660071,-0.1271318422,-0.5944916525
5484,0.869947087,-0.1267270149,-0.6036605601
5485,0.8596671429,-0.1133933356,-0.61099874
5486,0.8965472876,-0.1159434722,-0.6121800743
5487,0.8794871701,-0.1241997507,-0.6135898924
5488,0.9253024563,-0.1272999553,-0.6045836388
5489,0.8636831754,-0.1138039824,-0.6051553646
5490,0.9236701265,-0.1272582714,-0.6182233247
5491,0.8842976139,-0.1200996297,-0.5997609073
5492,0.9280794027,-0.1419002915,-0.614918548
5493,0.9280998814,-0.1246156534,-0.618904026
5494,0.9430790836,-0.138701749,-0.6326155395
5495,0.9381191361,-0.1348898036,-0.6329614848
5496,0.9344454469,-0.1168296821,-0.6146419068
5497,0.8928190165,-0.132295492,-0.6463699262
5498,1.003937167,-0.117806484,-0.6183697753
5499,0.9141248466,-0.1343876711,-0.6344153901
5500,0.9235033447,-0.1331526285,-0.620967638
5501,0.9584841298,-0.1400956259,-0.6187481387
5502,0.943778216,-0.1270596201,-0.6354391834
5503,0.9684189489,-0.1253123255,-0.6132233935
5504,0.9470138923,-0.1320805813,-0.620034057
5505,1.001448146,-0.1407429918,-0.6148459113
5506,0.9894942775,-0.1420984919,-0.6209820184
5507,1.018026672,-0.1498820329,-0.6374792786
5508,0.9349838017,-0.1234356818,-0.6250523007
5509,0.9656526546,-0.12699498,-0.611490535
5510,0.9714273774,-0.1444540737,-0.6168786301
5511,1.002839426,-0.1303340922,-0.6197605035
5512,0.9453681948,-0.1475178033,-0.6329776372
5513,1.039916999,-0.1398450838,-0.6209230527
5514,1.002662304,-0.1598784693,-0.6328963227
5515,0.9778002235,-0.1385826323,-0.6057916605
5516,0.9731716693,-0.1406599987,-0.6166125169
5517,1.04514299,-0.1344216993,-0.6125453643
5518,1.078040255,-0.1316499112,-0.5730985544
5519,0.9754058908,-0.1280089398,-0.5986383175
5520,1.020893926,-0.1203442021,-0.573005579
5521,1.046382215,-0.1395274434,-0.595909051
5522,0.9978148588,-0.1425954585,-0.5830956068
5523,1.006337861,-0.1518091645,-0.6144196023
5524,0.9662157398,-0.1589686744,-0.6043156438
5525,1.036674427,-0.1304875306,-0.5952778229
5526,1.01689014,-0.1540839964,-0.5713190456
5527,1.006575273,-0.127929124,-0.5727127638
5528,0.9999683194,-0.1467176815,-0.5909814538
5529,0.9874387151,-0.13467049,-0.5670328091
5530,1.025387609,-0.1307517388,-0.5760057564
5531,1.031990342,-0.1275466724,-0.5427182112
5532,1.024015476,-0.1354078945,-0.5870137884
5533,0.9671327126,-0.1389432829,-0.5554022117
5534,0.991931755,-0.1418376666,-0.5666791723
5535,1.003770659,-0.1344167119,-0.5566587335
5536,0.9204820533,-0.1411240657,-0.5555669897
5537,0.9729031037,-0.1364203215,-0.5573895323
5538,0.9899913653,-0.1372928262,-0.5738403423
5539,1.073465426,-0.1489740689,-0.5725828329
5540,1.039792677,-0.1477822992,-0.5607374288
5541,1.014762216,-0.1415677358,-0.5626295708
5542,0.9898666346,-0.1313752499,-0.5693371309
5543,1.091513667,-0.1286690168,-0.5537663214
5544,1.062164021,-0.1354747602,-0.5616491689
5545,1.037461557,-0.1317650502,-0.5532504827
