"Respondent","ASC1","BTime","BCost"
9120,0.999792032,0.1235709366,-0.6644594056
9121,1.134885573,-0.2404171586,-0.5050829618
9123,0.8751911188,-0.1530817892,-0.4189522608
9127,1.097928059,-0.4375395069,-0.5843362351
9129,0.9796383864,-0.1008301666,-0.5871645958
9133,0.8950418516,0.1612197766,-0.591995249
9135,0.7814337822,0.2005465816,-0.5542537079
9143,0.8589469857,-0.2707827988,-0.3689188958
9146,0.8943996542,-0.5344979252,-0.62647404
9147,1.161152879,-0.1187040069,-0.6308829677
9148,0.566533069,-0.1178744687,-0.6847556632
9149,1.155399683,-0.09879118878,-0.6042303389
9150,0.7918157028,0.0406250135,-0.6655963485
9152,0.9989660746,0.1734686247,-0.5557853304
9155,1.088206833,-0.1722468373,-0.671879352
9156,1.109720352,-0.05355202449,-0.8015848644
9158,0.8813085399,0.01501220517,-0.6350934712
9162,0.7581400258,-0.1319219959,-0.8210957375
9164,0.6990468761,-0.0438457637,-0.5870689914
9165,1.105009777,-0.4544940214,-0.5452757381
9167,0.7574153768,0.1813609228,-0.5448769583
9168,0.3464294414,-0.1708424461,-0.4987701152
9175,0.896750422,-0.09207651934,-0.6113213388
9176,1.222374945,-0.1225572298,-0.5235740386
9178,0.6300410534,-0.5426388192,-0.4575496747
9179,1.022127294,-0.2824337386,-0.5915807539
9182,0.3320495386,-0.0306153399,-0.5760266014
9185,1.075778256,-0.2725931144,-0.5408751112
9186,0.8510733337,-0.4974207285,-0.4984614273
9189,0.7849816237,-0.3180952942,-0.6737522214
9190,1.179980875,-0.2798849265,-0.8747019608
9191,0.7855823127,0.2028423956,-0.5285418379
9194,0.8968233863,0.1660027359,-0.5717761664
9195,0.9189172893,-0.1385091692,-0.8937645716
9196,0.9469425081,-0.2145014333,-0.5482200339
9197,1.05079946,0.1755793913,-0.5885519466
9207,1.230578999,-0.4859910823,-0.634534463
9213,1.234920979,-0.03219815013,-0.728092691
9216,0.6570285446,0.1465405644,-0.5125787511
9217,0.5541734118,-0.5253029616,-0.4774497628
9218,0.8613381954,-0.1260976626,-0.4061421056
9219,1.224173455,0.1405777694,-0.6219492982
9221,0.7860484296,-0.2571784559,-0.2472754016
9222,0.6726977302,-0.02744045093,-0.3352621681
9234,0.4491966088,-0.3160395105,-0.542508115
9239,1.294753973,-0.06258303855,-0.6412462916
9242,0.9830942517,-0.2098894104,-0.7119454977
9246,0.9712302159,-0.1962161074,-0.693609896
9251,0.979876595,-0.4933395813,-0.6083931151
9252,1.054230287,-0.4237931789,-0.6441381933
9254,1.006956849,0.004722848688,-0.5676492363
9258,0.8747340719,-0.1283975185,-0.7781429993
9259,1.112817768,-0.4262314903,-0.7207541933
9266,1.487674402,-0.07403778928,-0.762352057
9267,0.8711824506,0.182140121,-0.5762704429
9271,1.225028541,-0.4053960155,-0.7815916831
9273,0.8095239535,-0.4065196236,-0.578116583
9274,0.9230274145,0.1803178367,-0.5966697532
9276,1.232392267,0.1527570782,-0.6270050139
9279,1.009086154,0.1371585389,-0.6663181866
9280,1.058334457,-0.06130734723,-0.5631406569
9281,0.9838592857,-0.07155001256,-0.515428308
9285,0.5042928913,-0.1485603978,-0.5675559145
9288,1.091156067,-0.07402731488,-0.7312993049
9294,0.5979895881,-0.1923356669,-0.5628441654
9299,0.704950487,0.1817835545,-0.5821089325
9300,1.040606774,-0.275563664,-0.4555581123
9303,0.7136887315,-0.08516977434,-0.5981911617
9305,1.064087662,-0.5010415303,-0.678097593
9311,1.213450734,-0.2507424958,-0.5703345658
9318,1.139489666,-0.1647303971,-0.9749526806
9326,0.733450261,0.008025179788,-0.6735909119
9334,0.3923041035,0.0264603007,-0.379368506
9338,0.6956574823,0.007157885454,-0.6910090851
9339,0.9443579226,0.05647301517,-0.5719649613
9342,1.299285366,-0.2870613411,-0.6950933077
9346,1.037002239,0.05340071023,-0.6208558126
9347,1.021444286,-0.4819150376,-0.5489074371
9351,1.187660019,-0.3711617629,-0.6408278531
9352,1.208797084,-0.3119692796,-0.891935079
9354,1.186935798,-0.3775673509,-0.6767031058
9355,1.326724602,-0.1423289961,-0.8525649181
9358,1.045233463,0.03847574526,-0.6761926721
9361,0.882622467,-0.5034168167,-0.5153959836
9366,0.940107581,-0.08770307272,-0.616346087
9367,1.197513678,-0.2222343831,-0.7602131853
9368,1.031291884,-0.4805996773,-0.5423970322
9369,0.8310802949,0.03478553508,-0.6861823504
9371,1.06822656,0.04953935201,-0.5295594043
9373,0.8738482591,0.1917110559,-0.5485013873
9380,0.862457215,0.1875136099,-0.5602994272
9382,1.342273406,-0.2469150566,-0.7185792305
9384,1.121017182,0.07664345695,-0.6909188826
9389,0.5944501893,-0.0257163886,-0.7600492568
9391,1.150839654,0.1323514845,-0.6643775978
9398,0.8043563359,-0.1572844224,-0.5936305207
9399,0.6327184747,-0.1083967694,-0.3953144113
9402,1.224620254,-0.3299613475,-0.5528199626
9404,0.7498190164,-0.09294567984,-0.6654455577
9406,1.146890982,0.02621642764,-0.6544607315
9413,1.011212125,0.1007710257,-0.689062133
9416,0.7411767636,-0.09265581707,-0.5265151774
9417,0.5077432617,-0.2973428412,-0.611688075
9418,0.7305339143,-0.01058592999,-0.6655219131
9422,1.338944112,-0.2464749766,-0.6724268517
9426,1.079510716,0.1624089824,-0.6030341622
9427,1.110984383,-0.487782761,-0.6117138138
9428,1.196391166,0.1069488399,-0.6942736701
9429,0.8576560653,-0.3850027035,-0.6636931493
9433,0.7414265098,0.1860252063,-0.5493086953
9434,1.035494016,0.1646342007,-0.6205514097
9439,1.095875532,0.1556472763,-0.5999735477
9440,0.7040806048,-0.2898651026,-0.4992837094
9445,1.336394111,-0.2733410086,-0.9679504221
9447,0.7373503601,0.06580164443,-0.6223653936
9448,1.050364091,0.1823920434,-0.6005944769
9450,0.8144181628,-0.0659955341,-0.4641348454
9451,1.055257241,-0.4758056091,-0.5833178492
9452,1.1372475,-0.08565954814,-0.6455388934
9455,0.8533671656,-0.03270675284,-0.6717307752
9456,1.039571823,-0.04302831341,-0.6219473329
9457,1.488117474,-0.124636764,-0.7629037194
9458,1.116953959,-0.463487107,-0.514325948
9460,0.460193667,-0.2568714243,-0.3808862
9461,1.110699569,-0.1536781149,-0.6060648918
9462,1.331902656,-0.06336422056,-0.7400978695
9464,0.5611436395,-0.3124024409,-0.4309943826
9466,0.7431371255,-0.0678719214,-0.7885329784
9469,1.030288504,-0.1423826943,-0.5726414679
9472,1.072984317,-0.1399115961,-0.5836095887
9475,0.7374711474,0.1494372341,-0.4887480403
9476,0.6131572578,-0.3544036636,-0.6231672714
9477,1.125650951,0.1350947811,-0.6605458206
9483,0.6924836025,-0.2962940208,-0.5827504218
9485,1.004574833,0.1885742766,-0.6164137782
9491,0.8070563133,0.0473197277,-0.6817779741
9494,0.628162081,-0.01623228489,-0.6127501777
9496,1.23476264,-0.4782674375,-0.5956555382
9498,1.214010843,0.1538589803,-0.6339785922
9502,1.233982583,-0.2817745667,-0.6589655366
9523,1.121601541,-0.1159787743,-0.710571185
9524,1.086216405,-0.4999094605,-0.579067628
9531,0.914680383,-0.05497469682,-0.7472857071
9534,1.026233838,-0.2963901075,-0.6238828185
9536,0.8283794518,-0.5152557158,-0.5733978162
9538,0.881594718,-0.1450596232,-0.6976997309
9541,1.199506631,-0.2573777648,-0.5985474984
9545,1.356632634,-0.3571393663,-0.921650695
9546,1.058246502,-0.4757211956,-0.5973137115
9550,0.8634506955,0.1848767024,-0.538349593
9551,1.005396264,-0.2067320202,-0.6881707709
9552,0.5241468481,-0.3881875376,-0.3882943492
9554,0.7060419153,-0.4279980602,-0.6016527806
9555,1.110571643,0.1705972002,-0.6071794468
9556,0.9027780286,-0.1417679221,-0.5487181904
9559,0.7394692288,0.07571355337,-0.6276412628
9560,1.08801112,-0.3654342476,-0.6054392363
9563,1.001642554,-0.1523303576,-0.6066879044
9566,1.212516483,-0.04155742984,-0.6044890966
9567,1.00584088,-0.07758504963,-0.8317466569
9572,1.028986252,0.1892443571,-0.6116177823
9579,1.214169655,-0.1793225973,-0.7285799417
9582,1.00000079,-0.3517890443,-0.6671949184
9584,0.6346890069,-0.01822434372,-0.519790572
9586,1.24259793,-0.05546680622,-0.6318095265
9587,0.9394304776,0.07279303841,-0.650188851
9588,1.502434061,-0.3620077829,-0.5942743232
9589,0.8471905372,-0.5318667281,-0.5935249909
9590,1.173258519,-0.116692764,-0.7501777508
9591,0.951151587,0.1636076186,-0.6215521063
9596,0.9115082119,0.2058834622,-0.5801831175
9597,1.065977416,-0.07814818873,-0.6998611778
9603,0.9826330232,-0.0973794246,-0.6553137165
9604,1.234992806,-0.02533268653,-0.6926936893
9608,0.7950950118,0.04961616883,-0.6711215697
9614,0.770085276,0.2012297637,-0.5504187353
9616,0.9884003476,-0.5045332986,-0.5221527941
9621,1.323547573,-0.2110227865,-0.8576680287
9622,1.177814741,-0.04982670701,-0.5806601151
9623,0.8059665014,-0.3094188845,-0.3274380375
9624,0.9680861881,-0.4028342987,-0.7149652794
9625,1.031073072,-0.5083044503,-0.6258061668
9629,0.8719209699,0.07755269531,-0.6308182575
9632,0.6864062823,0.1907992442,-0.5485906414
9633,1.12004822,-0.341510428,-0.7906258714
9634,0.8394830454,0.1252497103,-0.5713447022
9635,0.3788005865,-0.2357368572,-0.4710576393
9646,1.190214233,-0.2019272605,-0.5815941415
9648,1.071164214,0.128891493,-0.6683117259
9649,0.8303345075,0.04526635486,-0.5199650965
9661,0.2095424588,-0.3301155731,-0.4967626404
9662,0.7529642972,-0.5153605964,-0.4848674663
9663,0.9514109213,-0.5050168588,-0.4807032527
9664,0.9480990643,0.1791609335,-0.5917824728
9670,1.404115374,-0.06613949295,-0.6627235921
9685,0.9393907577,-0.04494575818,-0.5898864144
9686,1.122873893,-0.2830363734,-0.5838460634
9687,0.9827250068,-0.3993932445,-0.716933215
9688,1.132953943,-0.08948372564,-0.6495944351
9691,1.132821844,-0.4372834094,-0.6299132369
9692,1.083020853,-0.4374271613,-0.6020452663
9693,1.141988992,-0.09633881541,-0.854049411
9694,1.516341857,-0.1882486134,-0.6696634875
9705,0.6898338435,-0.3454665815,-0.4680755484
9706,1.28178789,-0.4095690792,-0.5773520524
9707,0.3846771458,-0.2865830537,-0.4727956002
9711,1.143223863,0.1759706356,-0.625028728
9713,1.191206858,-0.3226773402,-0.8464164814
9715,1.255998322,0.1146394053,-0.6886914121
9716,0.6233478389,-0.4978191543,-0.2490390878
9717,0.8289915785,0.1739527703,-0.553147804
9718,0.6889469769,0.2066824317,-0.5368610525
9720,1.193973164,-0.1806224593,-0.5097812522
9721,1.225930979,-0.2937184779,-0.36585695
9722,0.7509328009,0.02142002543,-0.5964002231
9723,0.6553523801,-0.09495947157,-0.565634113
9724,0.933620653,0.06219848813,-0.6610693686
9727,0.9216840142,-0.01050853108,-0.5788050346
9730,0.7263970334,0.1809325342,-0.5885721115
9731,1.219916016,-0.3501945752,-0.7582850001
9736,1.170064156,-0.4700580564,-0.6650299747
9745,0.8489089903,0.1735912314,-0.5872071289
9746,0.807425013,-0.4406727979,-0.4860770235
9747,1.020901102,-0.1858288427,-0.5614411436
9749,1.46709555,-0.3112047247,-0.871854691
9750,1.30911532,-0.06154280609,-0.691568331
9751,1.121403233,-0.1223733644,-0.4507178745
9754,0.5490939945,-0.5222919581,-0.5191178433
9757,0.9789358677,0.08115418358,-0.6476290262
9761,0.9961873546,-0.4698826961,-0.5490553929
9762,0.906084034,0.2064406575,-0.541934975
9764,0.8103123917,0.1932154698,-0.5851798709
9766,0.7818996183,0.1926756605,-0.5336408358
9770,1.088762567,0.1743718478,-0.5943726865
9777,0.4089560198,-0.3516725528,-0.4682313192
9778,0.9201657144,0.1765374397,-0.6155707024
9780,1.150416644,-0.3750246386,-0.6653782746
9781,1.230869432,-0.4052753858,-0.7467672373
9782,1.042997627,-0.3503094491,-0.3120349719
9783,0.947894116,0.1554016234,-0.5987197676
9784,0.522269388,-0.281238414,-0.411643449
9785,1.065703813,-0.143499396,-0.7891407587
9791,0.9552890391,0.05180191913,-0.569974888
9797,1.101391595,-0.2467112962,-0.7609643685
9798,0.7511669082,0.1886384234,-0.6084511784
9800,1.145743084,0.1633699173,-0.6132004033
9802,0.7875611169,-0.3552188319,-0.4945841867
9804,0.833938613,-0.1017267012,-0.5838065808
9807,0.861848386,0.1510264735,-0.5883805254
9808,0.6511766039,0.2195612467,-0.4928867378
9809,0.8239206872,0.1873335943,-0.5881754874
9811,1.297022447,-0.2176973303,-0.6545773127
9816,1.125098174,0.1538620981,-0.6104735202
9817,0.7228237323,-0.2623777679,-0.6255234414
9821,1.06860184,-0.4822948052,-0.6393316582
9826,0.8749218693,-0.2342134766,-0.5588773055
9827,1.135522043,-0.1077366901,-0.6981633704
9832,0.9398184355,-0.3531115579,-0.6368326825
9835,0.7583594122,0.2006909619,-0.5709425921
9836,0.8386382863,-0.2188421603,-0.6070618315
9838,1.312791464,-0.238442761,-0.5004795984
9843,0.4128443589,-0.1427176585,-0.5238725411
9845,1.344087925,-0.1323404711,-0.5309905852
9849,0.8472618236,0.1703703174,-0.5939918015
9850,1.108581562,-0.314906018,-0.5158036985
9851,0.7329731989,0.04095576403,-0.5025500791
9854,1.238959465,-0.08505278821,-0.8180824797
9857,0.6829483622,-0.3594347598,-0.3573087957
9858,0.9513549102,0.1902377572,-0.5466862964
9859,0.9668719233,-0.1629643613,-0.6025762438
9860,1.118251792,0.1558127095,-0.6258481989
9862,0.9475541045,0.196595173,-0.5511373711
9864,0.9580777344,-0.117782444,-0.5551617563
9868,0.3647952132,-0.3186393132,-0.4271579311
9869,0.9486770581,0.07295678616,-0.6389969997
9872,0.9069652007,-0.1902570735,-0.5453935612
9873,1.139237654,-0.4638390867,-0.6248895363
9877,0.7981323176,0.1602448593,-0.5718077889
9878,0.8311742188,0.01824189271,-0.5760606601
9880,1.300982058,-0.4147236623,-0.61190272
9882,0.819341596,0.1846294829,-0.5951450408
9887,0.743387892,0.02756763777,-0.6731120374
9891,0.7974180909,0.01446219776,-0.6818201001
9892,1.010601012,0.1694082176,-0.6218424579
9893,0.7808568063,-0.3220780686,-0.6750171052
9894,0.9182621658,-0.5087689461,-0.6038302978
9895,1.452941477,-0.2120944017,-0.6512678244
9896,0.5952584251,-0.378219345,-0.6404939573
9898,0.9373116156,0.1905615326,-0.595866134
9899,1.073676786,0.1884321822,-0.6378874664
9903,0.8255727937,0.1826338523,-0.5637161628
9906,0.5736815262,-0.01873940274,-0.5713237838
9908,0.8789664756,-0.1962782023,-0.5663771019
9910,1.538448743,-0.3166656026,-0.8700429559
9911,0.8802675835,0.07172311507,-0.6647400406
9912,1.057290592,0.1775242069,-0.6082987632
9913,1.06989565,-0.50196266,-0.5875081674
9915,1.164970614,0.01895202766,-0.6759525313
9916,1.068415582,0.01488570774,-0.6333369029
9917,0.5804670512,0.1003697282,-0.3527695784
9920,1.056000309,-0.338746875,-0.7502038915
9922,0.7466149915,-0.2218238952,-0.630011287
9923,0.8109306662,0.08863097502,-0.6200836906
9924,1.383858694,-0.1451701092,-0.5487696907
9926,0.8464527681,0.1756449743,-0.5822258113
9929,1.174229406,0.1424084755,-0.6758221207
9933,0.576563359,-0.0984252391,-0.5523396265
9934,0.5670888618,-0.08245933647,-0.3898302863
9935,0.8508527416,0.1883805236,-0.543445575
9940,1.104491323,-0.457322862,-0.3616933442
9942,0.3952482986,-0.004529721971,-0.5213333561
9943,0.9730326072,-0.1975287257,-0.3500759349
9944,0.9738450655,0.1839486208,-0.6046460842
9947,0.8564626814,0.1665976303,-0.5851530198
9950,1.078131777,-0.4669080558,-0.5722140516
9951,0.9208253332,-0.2000984021,-0.5139983572
9953,1.060113896,0.1433812574,-0.6406730043
9954,0.9993164936,-0.1051792239,-0.515256572
9957,1.102577264,-0.1799964067,-0.6829921696
9959,1.028144852,0.1693314347,-0.5756347466
9962,0.9633479637,-0.05432492158,-0.5715042262
9965,0.5561252656,-0.001027190468,-0.4773941049
9973,1.236149888,-0.3272636123,-0.6926305904
9974,0.7601764626,0.08746065628,-0.6391995036
9977,0.3545764929,0.04084468717,-0.5261932592
9981,0.7301116099,0.1971481994,-0.5679942097
9989,0.9154124169,-0.5087381492,-0.4835448862
9991,1.314008173,-0.2555389953,-0.8111901519
9992,1.286254587,-0.35737576,-0.8168162668
9994,1.284897053,0.1437058225,-0.6360687127
9995,0.6324480322,0.0672376382,-0.4400264787
9996,1.170693605,-0.2283568386,-0.4555485889
9997,1.10357803,0.170990719,-0.6037332261
10001,0.4964988458,0.1132518001,-0.2236265374
10013,0.9309182885,-0.2664136255,-0.8036902243
10017,1.256745987,0.1374361143,-0.6539695308
10019,0.9916475521,-0.4874807194,-0.6076327478
10020,1.187382282,-0.1604022194,-0.4466377238
10025,1.158205501,-0.2207538531,-0.4867660899
10029,0.6042254674,-0.5288461779,-0.4926830681
10030,1.366009745,-0.4124958052,-0.7193244672
10031,0.7856368539,-0.1716185078,-0.5483231263
10032,0.7965566611,-0.07539261989,-0.6490080502
10035,0.9591721982,-0.1545186203,-0.7238425022
10044,0.9313229769,-0.3372049231,-0.6635686001
10046,0.8435492827,0.1300850781,-0.5325951568
10051,1.120018319,-0.4984548732,-0.5459961107
10053,0.7137664244,0.02812775984,-0.5563903242
10055,1.143168081,-0.30691868,-0.7330573714
10061,1.157026784,-0.4726008625,-0.5861512764
10063,0.9046421161,0.1709239158,-0.5767521822
10068,1.028596288,-0.1956433911,-0.4081029877
10069,1.1053037,0.139056439,-0.6513890857
10076,0.8548536496,0.1741195393,-0.5835173312
10078,0.8414884873,-0.5275737451,-0.6383730434
10082,1.071177312,-0.07622563268,-0.5962091953
10083,0.8964619735,0.0960109771,-0.4689481879
10088,0.9505217153,-0.01730722299,-0.5867272367
10098,0.8623989361,0.1730354995,-0.5824560899
10105,0.8602850152,0.1163880397,-0.5609369537
10109,0.9634303484,0.1759720112,-0.5937061714
10110,1.182172075,0.1525700409,-0.6191399339
10111,1.090671646,-0.5229835707,-0.5662630834
10116,0.8580347608,0.1282822815,-0.5241124438
10123,0.4048493875,-0.1447271866,-0.3697363631
10124,0.7806683967,0.1851816872,-0.5655153388
10125,0.8733561416,0.1530055616,-0.5761311743
10126,0.9074713923,0.06254374565,-0.5187054265
10128,1.156113182,0.07669208916,-0.7087888167
10130,1.308299855,0.1372163218,-0.6434998436
10136,0.8361892227,0.1855581876,-0.5704793288
10141,1.199680412,0.1622681351,-0.6467088841
10144,1.293074526,-0.2094479357,-0.9047146063
10152,1.208745986,-0.2106298024,-0.6808371723
10155,1.063309056,-0.1774263975,-0.651314052
10156,1.032191782,-0.487480441,-0.5875095745
10157,1.105280421,-0.4834229357,-0.4998361056
10162,1.153607325,-0.4233005296,-0.6889475793
10164,1.101342932,-0.4527273589,-0.6060303985
10167,1.06756214,0.172068293,-0.6236824778
10169,1.133495213,-0.4409591892,-0.6064801419
10170,0.5586830138,0.03594429034,-0.6037626442
10171,1.256285086,-0.02965505591,-0.5440441373
10177,1.217435017,0.1359807442,-0.679968067
10178,0.9234111944,-0.2028626242,-0.597312146
10183,0.7884905461,0.001636138293,-0.6960927801
10185,0.9865372314,-0.434773388,-0.6555199941
10186,0.889890198,0.09803979479,-0.6540298802
10187,0.8686153555,-0.267059916,-0.6417276586
10188,1.028144705,-0.3595955137,-0.4624167605
10191,0.8541272687,0.117590267,-0.5056216502
10193,0.795964293,0.1727790547,-0.5877396552
10194,0.6472247308,-0.3364424663,-0.620554376
10196,0.8935629062,0.1899893857,-0.5782968346
10201,1.137509827,-0.4360206238,-0.7174779712
10208,1.025171375,-0.3053605931,-0.4875540286
10209,0.9096124558,0.1611406876,-0.5721645831
10212,1.050119961,-0.4929491496,-0.5836245337
10213,1.274640154,-0.2128605317,-0.5472118278
10221,1.513742452,-0.1844068998,-0.4908255447
10225,0.9124904724,-0.2447036873,-0.5031635317
10228,0.4004124938,0.01514806101,-0.5938768206
10234,0.8431025395,-0.1099801826,-0.6388542087
10235,0.6156031615,-0.03231735344,-0.564421236
10241,0.6527976131,-0.03344821496,-0.4500930269
10247,0.886040808,-0.5029129628,-0.6112437593
10248,0.9293049806,0.1622592877,-0.5700551942
10250,0.8889921659,-0.1525257951,-0.5851071787
10251,0.8118444049,-0.2844956873,-0.5345095094
10254,1.149708001,0.1780330777,-0.6188820851
10257,0.9486812935,-0.09144105887,-0.4440678937
10260,0.684842722,-0.1237167662,-0.6749898087
10264,1.170883417,-0.05304316128,-0.569543669
10266,1.054464001,0.04746944425,-0.61391324
10269,1.514898053,-0.2975056921,-0.7094873173
10271,0.8957145695,0.1715130437,-0.5872384202
10275,1.222850075,-0.1906203375,-0.6035893349
10277,0.7205778888,-0.2146227708,-0.4619783429
10278,0.9178230269,-0.498485285,-0.6266108555
10279,0.9431413502,-0.01291049535,-0.5857593816
10284,1.036528388,-0.2476276103,-0.5374548619
10285,1.141808344,-0.0804350094,-0.5448517912
10288,1.489554224,-0.09577049367,-0.6600223696
10290,1.039623324,-0.3018236092,-0.5309793627
10291,1.054743007,-0.233499179,-0.7140296211
10293,0.7369546286,-0.418290775,-0.5510984665
10295,1.072763891,-0.52875932,-0.6525266169
10300,0.8795652854,0.1738758752,-0.5350064649
