"Respondent","ASC1","BTime","BCost"
8893,0.8260626332,0.1985466551,0.4301929242
8895,0.8404206783,0.1433260879,0.3924458511
8896,0.864750461,0.1293354286,0.4108712916
8897,0.8610282274,0.2117555168,0.4142951624
8899,0.8671140093,0.175578935,0.3949701385
8902,0.9477705478,0.1248221295,0.4082327428
8906,0.8378392981,0.1894297109,0.4101468841
8907,0.8625518506,0.1592292272,0.4023428572
8913,0.8097591038,0.1705903982,0.4072246532
8914,0.8411999818,0.1075389383,0.3600843972
8917,0.8210073772,0.1563289581,0.3789797878
8921,0.8136266286,0.162993803,0.407930714
8922,0.8105596923,0.1826040333,0.3908851331
8928,0.8236053971,0.1697190673,0.4090865506
8929,0.820913498,0.1731407067,0.4037440266
8931,0.8260286597,0.1633488858,0.3388928505
8934,0.8123077459,0.1488380122,0.3413924133
8936,0.8467583814,0.1941336879,0.4057299978
8937,0.8683654641,0.1732594553,0.4036020093
8938,0.8596865758,0.1894954763,0.3945856613
8943,0.8334412165,0.1926720961,0.3895437158
8945,0.8187486785,0.2137099168,0.4076951914
8954,0.8489705317,0.199563717,0.4088307498
8956,0.8859352777,0.2070203495,0.4248462615
8957,0.8900950717,0.1777993027,0.4052267243
8959,0.9373570294,0.1877917309,0.4145301745
8966,0.8681520171,0.1823964754,0.38785732
8968,0.7998477649,0.1847706372,0.394966297
8972,0.8190256577,0.1795212172,0.405503165
8973,0.8224836491,0.1848982631,0.3895654434
8977,0.9074184525,0.1863705185,0.3956023574
8979,0.8988407521,0.2358450603,0.4500906985
8981,0.8261064358,0.1742019871,0.3963315946
8991,0.7975948637,0.1869075668,0.4331187417
8993,0.8815744983,0.2237757579,0.4022177246
8996,0.8245843604,0.1609821869,0.3722782254
8997,0.8417638578,0.2132781827,0.4257338324
9001,0.9022808664,0.199790673,0.4345757459
9003,0.85539626,0.1866245395,0.4172188815
9009,0.8675700533,0.1436346132,0.3855654574
9012,0.8777206121,0.1960555729,0.414771307
9015,0.8870511002,0.1482634312,0.4222283749
9017,0.8399562092,0.1057859615,0.3995843636
9018,0.8517294225,0.1265723136,0.3606077826
9019,0.8423324242,0.1796815771,0.4013064604
9020,0.8161546061,0.1598672442,0.3774459726
9021,0.8647209948,0.1578547357,0.4023437351
9023,0.8330831759,0.1925796561,0.3954854607
9024,0.8727189705,0.166905848,0.4254296673
9026,0.8120149076,0.1752994103,0.3889265814
9027,0.7719563274,0.1911237225,0.3961805407
9028,0.9167647759,0.1654677284,0.4126870332
9033,0.8291003353,0.128365593,0.3745568918
9034,0.8637023089,0.1779451646,0.4006178844
9037,0.8595746819,0.1767934233,0.4257888511
9040,0.7595832384,0.08520767841,0.3353879463
9041,0.8695983972,0.1941811132,0.3939920309
9054,0.8415685827,0.1675440759,0.4013912221
9055,0.8716729293,0.1000101638,0.3677301618
9056,0.8785936161,0.1426599779,0.4182513886
9057,0.9219998559,0.1832156931,0.4133236224
9061,0.8886841999,0.1903458057,0.4385145428
9066,0.8238492621,0.1101108017,0.3804982261
9069,0.7858870644,0.1743366362,0.3848570495
9072,0.870966638,0.2287329146,0.4160784787
9083,0.8212634277,0.1544937688,0.3642695878
9085,0.8156388488,0.165016363,0.3917286858
9088,0.8615761209,0.1537291206,0.3726284882
9090,0.8383953301,0.1688342913,0.4052952613
9095,0.8261017778,0.1662522833,0.3836496746
9099,0.8842322608,0.1668036073,0.437793612
9105,0.8464923642,0.2152830326,0.3969686505
9106,0.8582776092,0.1972948897,0.381796011
9107,0.8057819897,0.1999481671,0.3910750869
9109,0.8361122662,0.1810323565,0.4016495828
9110,0.9000786678,0.147725319,0.4015402053
9111,0.8535012128,0.1808052383,0.3926265663
9113,0.8502975629,0.17852488,0.3986567062
9114,0.8397442129,0.1633171952,0.3965863424
9118,0.8249753155,0.1772720472,0.38473535
9119,0.8101725991,0.1368493655,0.3878572849
9120,0.9374293826,0.2124417109,0.4251997423
9121,0.8384208982,0.1408396686,0.3832824694
9123,0.8802816005,0.1085670743,0.3506553991
9127,0.8648984666,0.1725822857,0.3992122265
9129,0.7804054553,0.09115792445,0.3425294745
9133,0.8387236307,0.1738677284,0.3894513822
9135,0.8862321851,0.1689962592,0.4325807077
9143,0.8438932145,0.1822954025,0.3870032776
9146,0.8453663181,0.2126183553,0.4099766009
9147,0.8922778149,0.1886436882,0.3931415101
9148,0.7897912146,0.07668236867,0.3616293261
9149,0.8121191403,0.1730133786,0.3925722624
9150,0.8550743488,0.1375911772,0.3853105065
9152,0.8570279792,0.1799620778,0.3896441576
9155,0.8065930694,0.1700603812,0.3694672991
9156,0.8799118477,0.09164975077,0.3787256687
9158,0.8136431554,0.09394572182,0.3676945792
9162,0.8126530214,0.1394200776,0.4113881914
9164,0.8941149084,0.1527688894,0.3929374098
9165,0.8783425935,0.1723915961,0.4098696016
9167,0.9370771905,0.1779401741,0.4294285848
9168,0.7936935504,0.1591189469,0.4232476853
9175,0.8282944742,0.1702014944,0.3726434687
9176,0.8172678517,0.1120787219,0.3718694125
9178,0.8478415946,0.2309558138,0.4066951953
9179,0.8578175259,0.1864076096,0.4180449202
9182,0.8406649655,0.1758572578,0.4046229908
9185,0.8791334538,0.1199075377,0.3393232413
9186,0.8060261846,0.2037895181,0.3959551693
9189,0.8751531204,0.1974254023,0.4046826298
9190,0.8636891627,0.1216590913,0.3840723917
9191,0.872458795,0.1684976206,0.3965933435
9194,0.9886720528,0.1979779002,0.4321059902
9195,0.7753388957,0.09239292023,0.3343893757
9196,0.7981967433,0.116169399,0.4026004527
9197,1.008863512,0.2017305153,0.4253951083
9207,0.8276147197,0.1909169046,0.4182293036
9213,0.835166433,0.2074033428,0.4149856876
9216,0.9056019835,0.1801828848,0.4133186571
9217,0.8324562444,0.2133108775,0.4053744178
9218,0.8102391395,0.1408198316,0.3991900309
9219,0.8649713683,0.2270501098,0.4154273163
9221,0.8634732847,0.1355440225,0.3980701622
9222,0.8763663198,0.1959950043,0.4100022312
9234,0.8344445519,0.1925641067,0.3988108408
9239,0.8589420418,0.1915647505,0.3991622126
9242,0.8301748441,0.1151019332,0.352625889
9246,0.8313174698,0.1475767891,0.374176665
9251,0.8646479417,0.1849678431,0.4144597829
9252,0.8341712973,0.1914073296,0.4141628839
9254,0.8274395848,0.1729136758,0.4050461675
9258,0.9399779343,0.1829238368,0.4169361866
9259,0.834530698,0.2005478906,0.4134797658
9266,0.876303891,0.1937673728,0.461392785
9267,0.847589402,0.1904251329,0.410073291
9271,0.7925033755,0.141793882,0.3841640813
9273,0.7903278538,0.1911979048,0.365714086
9274,0.8613041836,0.1856261008,0.4004388279
9276,0.8862709162,0.2108798482,0.4306977085
9279,0.849647893,0.2092192421,0.4079273366
9280,0.9111009804,0.1885525382,0.4118531388
9281,0.8376103558,0.1568938949,0.3773769409
9285,0.9412646243,0.1515781443,0.4144401281
9288,0.8482648439,0.1711843978,0.3886981085
9294,0.8412616963,0.1253702124,0.3718865581
9299,0.8524428859,0.1758317041,0.385933283
9300,0.7990113948,0.1204157609,0.382824283
9303,0.880008381,0.1502532048,0.4149631175
9305,0.969689192,0.2071939194,0.4270863863
9311,0.8928597875,0.1859750013,0.3806634058
9318,0.8426005017,0.08912469144,0.3611670486
9326,0.8488434041,0.1274790965,0.3709164622
9334,0.8295516379,0.1724672483,0.400050844
9338,0.849085316,0.1063307964,0.3743062234
9339,0.8794368295,0.2056638066,0.4072943879
9342,0.8504514276,0.1560472383,0.381095815
9346,0.8955598821,0.2030425414,0.4544034044
9347,0.8850957466,0.1865902763,0.4046982115
9351,0.864924578,0.1479705675,0.384033771
9352,0.8246828595,0.1176353382,0.3829823586
9354,0.7943112187,0.1657846806,0.3747646582
9355,0.8785973002,0.09856453636,0.3943508702
9358,0.8460987129,0.1961092827,0.4004628528
9361,0.8460219265,0.1983479426,0.3993572629
9366,0.8006620204,0.09296117462,0.3656869299
9367,0.8696108671,0.1859513355,0.3839897999
9368,0.8794471418,0.1856006828,0.4021795139
9369,0.8430824436,0.154643889,0.4047929252
9371,0.8782940458,0.1870979012,0.4152103144
9373,0.8798652873,0.1854118817,0.3963248003
9380,0.8749703231,0.1844716273,0.4134090043
9382,0.8355639127,0.1096365073,0.3538357667
9384,0.8886608358,0.2361443728,0.385040965
9389,0.8497924033,0.1337841919,0.3925728447
9391,0.8773118821,0.2368443858,0.4405787933
9398,0.7961283547,0.1753275914,0.3929846575
9399,0.8106392207,0.1759358392,0.4089567968
9402,0.8118594193,0.1324925904,0.4110915211
9404,0.8243327684,0.1851650561,0.3822166775
9406,0.9437161534,0.1948997077,0.4118734222
9413,0.8657850343,0.1920894359,0.4108667515
9416,0.7797786026,0.1761681308,0.3970879454
9417,0.8397664099,0.1777703501,0.4009529776
9418,0.8611085843,0.138199744,0.377008619
9422,0.7962166373,0.1786861217,0.4066451044
9426,0.8664805043,0.2206014826,0.4144993704
9427,0.8719872604,0.1874902506,0.4116869319
9428,0.8173653101,0.2140394434,0.392044475
9429,0.8212602298,0.1887769239,0.4170467756
9433,0.9010362216,0.1713553147,0.4323481358
9434,0.8467586402,0.1814591433,0.404898876
9439,0.8926189537,0.2012701608,0.4140525033
9440,0.8118791146,0.1832988968,0.3775088303
9445,1.0393481,0.118961427,0.3851888537
9447,0.7996762654,0.1316462178,0.3837798387
9448,0.9181829029,0.2017072217,0.4053258939
9450,0.8822213103,0.1113132694,0.4046076735
9451,0.8770559341,0.1878502457,0.4165687122
9452,0.8189563613,0.183966867,0.3964207916
9455,0.8329153306,0.1606872577,0.3943056182
9456,0.8656411095,0.1758282683,0.3879613022
9457,0.892932316,0.1360948564,0.4026027366
9458,0.9014211199,0.186341288,0.4186629297
9460,0.8683815267,0.1861018542,0.4042711022
9461,0.8447804721,0.08416065022,0.350147308
9462,0.8657474561,0.1289939271,0.4286382789
9464,0.8482688681,0.198612187,0.4249263265
9466,0.89531328,0.1602985446,0.3858471245
9469,0.8549046172,0.1771474847,0.4021942583
9472,0.861378326,0.1685850338,0.3983819132
9475,0.8557287286,0.2056609787,0.4064041691
9476,0.7756748069,0.1799944242,0.3731490062
9477,0.8893803259,0.2084811318,0.4106227038
9483,0.852214669,0.1562466249,0.4007145777
9485,0.9178030937,0.2039881855,0.4177286744
9491,0.9082414395,0.1629440041,0.3982959469
9494,0.8163787926,0.08808161266,0.3717758128
9496,0.8196584596,0.1727268711,0.3299004458
9498,0.8542890207,0.223187042,0.4060044464
9502,0.856459577,0.1415755371,0.3929418045
9523,0.861690958,0.1850319819,0.3919546776
9524,0.8516002295,0.1799855957,0.3965255483
9531,0.8049294176,0.08525725486,0.3696255865
9534,0.8109910833,0.1816066627,0.380032033
9536,0.8694895954,0.1967084642,0.4333050506
9538,0.8577186709,0.08601356211,0.3141630225
9541,0.836104048,0.1696354511,0.3874635076
9545,0.84850664,0.1284428236,0.3828020592
9546,0.8847201736,0.1833654656,0.4192969992
9550,0.8603313657,0.1739789304,0.4176684547
9551,0.8567774762,0.1779017253,0.4414124112
9552,0.8400597804,0.2091441731,0.4172103589
9554,0.8380392548,0.1929929339,0.4076569001
9555,0.9022651933,0.2069390209,0.4241227552
9556,0.8612407912,0.1057147933,0.3657367213
9559,0.8156003318,0.1432559181,0.3600559529
9560,0.8566900075,0.1505224286,0.3868999504
9563,0.8262384259,0.1979984602,0.4080539396
9566,0.8042661077,0.1808254327,0.3888784797
9567,0.9950313603,0.1207550733,0.3973156535
9572,0.9214159843,0.1996990102,0.4171019676
9579,0.8406568733,0.1338233204,0.4036741093
9582,0.8287612328,0.1763910727,0.3747143626
9584,0.8392668568,0.1725496142,0.4078908687
9586,0.842740684,0.191631323,0.4123224996
9587,0.8890035338,0.2013512025,0.4098219897
9588,0.7943863543,0.1832667987,0.3822876499
9589,0.8586305676,0.1949415773,0.431741313
9590,0.8175665959,0.1766484752,0.3989223613
9591,0.8611269725,0.1782413664,0.4187063293
9596,0.8793863441,0.1887246117,0.4188304742
9597,0.8877736508,0.1852593416,0.3814055255
9603,0.9071852436,0.1221523503,0.4067355037
9604,0.8214180569,0.1880437677,0.3960868717
9608,0.8811944134,0.1485095001,0.4003641412
9614,0.9012342511,0.1776605481,0.4101897244
9616,0.9085862458,0.1945461024,0.4257126704
9621,0.7949153835,0.09527468432,0.3693985964
9622,0.8409068302,0.1434297728,0.3920943111
9623,0.8953507203,0.1741109449,0.3695930964
9624,0.8417450464,0.1551768684,0.373755377
9625,0.8494785519,0.1953429286,0.4023540038
9629,0.8668208968,0.2029580714,0.4332405267
9632,0.9473004549,0.1807532686,0.4005289599
9633,0.7745231429,0.1304485393,0.3845486999
9634,0.8166088251,0.201421351,0.4131198517
9635,0.8045245768,0.166061939,0.3995258374
9646,0.8500309971,0.175878667,0.4193920136
9648,0.8348874822,0.2095169175,0.3968466539
9649,0.8540903674,0.1284892764,0.3963465467
9661,0.8608113551,0.2077351459,0.4257602606
9662,0.8606423094,0.2014710542,0.4012212012
9663,0.8983090911,0.1998234568,0.4086176425
9664,0.8856654546,0.1969347395,0.4189284086
9670,0.8519099918,0.1719258341,0.4236876961
9685,0.8605955411,0.1915127116,0.397659294
9686,0.8842625194,0.1800526007,0.419356342
9687,0.8581877243,0.1811316729,0.3960595578
9688,0.8364376632,0.1629809581,0.4030416631
9691,0.817148773,0.1714252887,0.3775695387
9692,0.8797445915,0.1768767118,0.4371080912
9693,0.8669813273,0.1521132611,0.3626984845
9694,0.8423197236,0.146159751,0.379370067
9705,0.8507909171,0.1965666455,0.4240150651
9706,0.8220339342,0.1813682637,0.3825773351
9707,0.8580430132,0.2008434801,0.4238513904
9711,0.9009335811,0.2203233869,0.4035861349
9713,0.89510308,0.1169130789,0.3600635285
9715,0.8961910902,0.2251348311,0.414172853
9716,0.922222963,0.2248732375,0.3578743515
9717,0.888473146,0.1738276384,0.3824625387
9718,0.852495711,0.1656330045,0.413818836
9720,0.8048807877,0.1290760209,0.3945248658
9721,0.8763436099,0.1417319522,0.3785210634
9722,0.8091780634,0.1914587543,0.3904417342
9723,0.8482642383,0.1782196943,0.3988657378
9724,0.8426070874,0.2054547995,0.4168362094
9727,0.8053596003,0.1729583496,0.4018327149
9730,0.9020602261,0.1783275058,0.4123576376
9731,0.8352953378,0.130773011,0.4156476321
9736,0.87339008,0.1791324548,0.4288164632
9745,0.9102978512,0.1840944899,0.3995807497
9746,0.8519537652,0.1992500166,0.4150648283
9747,0.8169346841,0.1722082607,0.4060553884
9749,0.9386430939,0.1147904361,0.4230973205
9750,0.8511499752,0.185273457,0.4015694491
9751,0.8537175395,0.1065013575,0.3589019133
9754,0.9133018271,0.2207088891,0.4265862012
9757,0.8580168257,0.2222292551,0.4046335579
9761,0.8228550214,0.1903990326,0.4047439561
9762,0.8705369202,0.1860796191,0.4041750928
9764,0.8822601399,0.187388493,0.4263251242
9766,0.9125044471,0.168406004,0.4222576608
9770,0.8660469694,0.2047659012,0.4158118949
9777,0.8778169148,0.1937824326,0.4251848187
9778,0.8826874288,0.1848919673,0.4055865423
9780,0.8347416206,0.1883276579,0.4303732733
9781,0.9324556987,0.1455799281,0.3921295103
9782,0.8785656902,0.1580091798,0.3540188557
9783,0.891718364,0.1946577316,0.4085767354
9784,0.856476358,0.1910896436,0.4040850364
9785,0.9432723254,0.1631771201,0.4120070311
9791,0.8626793509,0.1523864136,0.3813829201
9797,0.852899208,0.09908681148,0.3484567401
9798,0.8692334717,0.1687435402,0.4064386441
9800,0.8931030627,0.2073026458,0.4149134358
9802,0.7998290028,0.1785777735,0.4007681792
9804,0.8158598745,0.1822896056,0.3775370561
9807,0.905040653,0.1828612425,0.430382104
9808,0.8778314798,0.178651739,0.4306000805
9809,0.9103481152,0.1915983469,0.4241360557
9811,0.8271659984,0.1750479642,0.3682454496
9816,0.867067526,0.2161363989,0.4241635781
9817,0.8315176123,0.1333691801,0.3947219479
9821,0.9155549706,0.1815191086,0.4165688359
9826,0.7844089076,0.1667144294,0.3838824157
9827,0.8056319137,0.1859467078,0.4153735557
9832,0.8822012831,0.1358668742,0.3770574671
9835,0.8574096643,0.181008364,0.4274881387
9836,0.8012173777,0.1438812353,0.3782963776
9838,0.8359086528,0.09997205508,0.3762653764
9843,0.8442577058,0.1821283835,0.4151350665
9845,0.8656185095,0.1798595064,0.4143957195
9849,0.8685078234,0.1771358399,0.4007534472
9850,0.9057695938,0.1694745499,0.4202188562
9851,0.7970870203,0.1117335811,0.411964144
9854,0.8765499919,0.2098798921,0.3997659263
9857,0.856505498,0.1797274126,0.4134606654
9858,0.8891078606,0.2027299224,0.3996003844
9859,0.8739209503,0.1517006724,0.4053126574
9860,0.8136872644,0.2115115473,0.3893939341
9862,0.9043492298,0.2080419535,0.4125698423
9864,0.7480491352,0.0989543674,0.3675399692
9868,0.8806747248,0.1887682771,0.4567321062
9869,0.8498611364,0.2197083759,0.3981792012
9872,0.823110602,0.1767781728,0.4035256484
9873,0.843027107,0.1799581281,0.4348098708
9877,0.8971048612,0.1824184162,0.4001598415
9878,0.8803251719,0.1351356655,0.3737681384
9880,0.7860513682,0.1699276704,0.4126498144
9882,0.8909058838,0.1886197097,0.4096041255
9887,0.8451961567,0.1244037445,0.396108448
9891,0.8743703291,0.1664869569,0.4030485273
9892,0.8501939708,0.2008124285,0.4016852992
9893,0.8041951406,0.1775983477,0.4007612562
9894,0.8576108366,0.2015217173,0.4213969458
9895,0.8209922199,0.101669625,0.3578659836
9896,0.9008020948,0.1967695242,0.4209855043
9898,0.851186467,0.1869931616,0.4181174107
9899,0.8611904148,0.2088571875,0.4248588597
9903,0.8961412927,0.1767454077,0.3959766555
9906,0.8267108386,0.1898098596,0.3878087296
9908,0.7986865724,0.09515707503,0.3757678928
9910,0.8692631419,0.1200977626,0.4006929733
9911,0.8266731987,0.214886941,0.4234396794
9912,0.9345801472,0.2032939915,0.4197338041
9913,0.8880733342,0.1925167866,0.3714858507
9915,0.8253235888,0.1905141724,0.4219490424
9916,0.8920426359,0.2026573718,0.3935980879
9917,0.8772179692,0.1197530486,0.4116135748
9920,0.7828999103,0.1563196044,0.374938877
9922,0.8945790205,0.1203116129,0.3641312453
9923,0.8843810406,0.1899015605,0.3942430952
9924,0.8410417382,0.1757597917,0.3927034043
9926,0.8652917374,0.1819760398,0.401443712
9929,0.8491502864,0.207594886,0.4031606554
9933,0.855628093,0.1681382151,0.4088118123
9934,0.8181096055,0.1597133726,0.379316268
9935,0.8605968414,0.1641700908,0.4085493145
9940,0.9047769265,0.1978635672,0.4068079901
9942,0.7561674755,0.1100392076,0.3924585337
9943,0.848587753,0.1045237731,0.3548324777
9944,0.9108840318,0.1941183374,0.4157551626
9947,0.8629439009,0.1727586346,0.3950305148
9950,0.9213940593,0.1845884885,0.4471478836
9951,0.8534767856,0.1180261378,0.4168306224
9953,0.8778639583,0.2168269794,0.3917464421
9954,0.8145504894,0.1274215858,0.3906171699
9957,0.9021407999,0.1900807835,0.3983756038
9959,0.8566838244,0.1974238078,0.3980543996
9962,0.8355938907,0.1349574546,0.399536147
9965,0.8548659456,0.1654012516,0.4006040133
9973,0.9250426536,0.1272477008,0.3965121329
9974,0.888118855,0.1945423891,0.4169936583
9977,0.8127895189,0.1736802394,0.4052002834
9981,0.8430859234,0.1821160578,0.4072090622
9989,0.8689861321,0.1949617873,0.3864380096
9991,0.839689494,0.08828489398,0.3363869534
9992,0.8349115287,0.1278757559,0.380427001
9994,0.9385329358,0.2266718651,0.4151157257
9995,0.7854866361,0.1075637279,0.3573667812
9996,0.836737429,0.1356506453,0.3933031094
9997,0.8535539238,0.2032003226,0.3966617137
10001,0.8621897032,0.1348389179,0.3865055488
10013,0.7736972214,0.1474950616,0.3459868198
10017,0.8411302861,0.2257307901,0.4027720815
10019,0.8788275215,0.180127288,0.4315693228
10020,0.8197926124,0.1141138334,0.3981163766
10025,0.7769411363,0.1468639782,0.3969757464
10029,0.891093935,0.2260864064,0.4346200914
10030,0.8567978323,0.1434373302,0.3986374002
10031,0.8236751177,0.1057878611,0.3213324673
10032,0.7908215523,0.1634238155,0.4042256238
10035,0.8711577677,0.135154516,0.3641052172
10044,0.8624779731,0.1340700582,0.4118534362
10046,0.8492530969,0.2040903062,0.4034362803
10051,0.863692847,0.1936152646,0.4106281627
10053,0.8395815748,0.1944143122,0.4479106612
10055,0.8034505777,0.168660424,0.4120141892
10061,0.8727028448,0.183561791,0.3908732064
10063,0.8532037336,0.189276184,0.4183066755
10068,0.8073018732,0.08741002114,0.3306633313
10069,0.8802879874,0.2264371865,0.4382376999
10076,0.8398968568,0.1770035212,0.4180293631
10078,0.8651068656,0.2172074272,0.4165004493
10082,0.8434467005,0.1916059739,0.4154384526
10083,0.7972972766,0.16920512,0.4112905999
10088,0.863617936,0.1801490817,0.3888641134
10098,0.8740647544,0.1916072504,0.3815371811
10105,0.896113124,0.2170408063,0.4156648966
10109,0.8241580655,0.1899014667,0.4309240077
10110,0.8891766689,0.2141097938,0.4052247903
10111,0.9089091572,0.1946449572,0.3973247173
10116,0.879911999,0.2127992353,0.4282390205
10123,0.8929318833,0.1296576867,0.3834933183
10124,0.8750392522,0.1680339825,0.401682933
10125,0.8767072843,0.17713169,0.4300391706
10126,0.8128439575,0.1763080246,0.4099822965
10128,0.8692042917,0.2341166196,0.3950269476
10130,0.8637014321,0.2290495971,0.3830436887
10136,0.8769370952,0.1656682359,0.4037152714
10141,0.9334057792,0.2219614316,0.4714660859
10144,0.8330718238,0.0912619714,0.3569328496
10152,0.829289611,0.08903515769,0.3497113198
10155,0.7897760579,0.1705123914,0.369893995
10156,0.863957972,0.1785630714,0.3946089222
10157,0.8617031522,0.1869972628,0.382061098
10162,0.8991167506,0.2011616926,0.3985509559
10164,0.8634018392,0.1754516039,0.4018773961
10167,0.8725401777,0.2110687862,0.4116454892
10169,0.8967339105,0.1676048817,0.3996482112
10170,0.915963705,0.196444086,0.4008119579
10171,0.8094026073,0.1621795324,0.3899301297
10177,0.8549682502,0.2327565097,0.424609487
10178,0.8228270989,0.1807656336,0.3838846511
10183,0.9130110822,0.1014884611,0.3915882552
10185,0.8399057333,0.1909801343,0.422782353
10186,0.830862637,0.2112935915,0.4228669929
10187,0.8175729326,0.1749937597,0.4176641304
10188,0.8831248187,0.1503995789,0.4010689588
10191,0.8266749191,0.2149798839,0.3900792313
10193,0.8956955744,0.1794339534,0.3944093946
10194,0.8154373472,0.1760615498,0.3917938622
10196,0.8770246614,0.1889823796,0.3900265955
10201,0.8314000241,0.162254631,0.4077064729
10208,0.8792570981,0.1291131088,0.3878425513
10209,0.8999536774,0.193281882,0.3863076352
10212,0.9138706855,0.1911514236,0.3945744539
10213,0.8111940406,0.1781112634,0.3831917437
10221,0.8889741738,0.09773793589,0.3859170267
10225,0.7901183983,0.1656655784,0.382033537
10228,0.9144967934,0.1361760684,0.4142631292
10234,0.8192360375,0.1785526551,0.3850166551
10235,0.8469251532,0.1527756219,0.3863741985
10241,0.8267811322,0.1478067116,0.3950368929
10247,0.8581589127,0.2062960312,0.4290118083
10248,0.8372153593,0.1711848746,0.4100841804
10250,0.9124393174,0.117661769,0.3706772433
10251,0.8185159482,0.1731500122,0.389979754
10254,0.8950578303,0.2223945207,0.4214861036
10257,0.8406904969,0.122596526,0.3428426193
10260,0.8405177191,0.07887525947,0.3534523467
10264,0.8357075392,0.1398433949,0.4460083681
10266,0.8688876838,0.1893015996,0.406803489
10269,0.8126350803,0.1828402803,0.3951740368
10271,0.9017857283,0.1832303461,0.428009244
10275,0.8332405681,0.1713566149,0.3819131049
10277,0.863457501,0.1489916203,0.4097319982
10278,0.8077683174,0.1934737925,0.4066897633
10279,0.8615359857,0.1849894656,0.4301244273
10284,0.831690188,0.152220834,0.395034185
10285,0.8173962979,0.1695053301,0.4086912755
10288,0.8183617926,0.1966758634,0.4078539855
10290,0.8354981174,0.1806464582,0.4103694999
10291,0.8561634599,0.1805561563,0.3813105037
10293,0.810580322,0.1840912551,0.3975178602
10295,0.864048445,0.1932638401,0.4319641901
10300,0.8932816537,0.1945921788,0.4184110747
10303,0.8302015712,0.1000349042,0.4025551641
10305,0.8854334411,0.1727011075,0.3940892332
10306,0.8685581401,0.2196584573,0.4426094594
10309,0.8389583372,0.1477527302,0.3936052874
10310,0.85680355,0.1826595817,0.3940695176
10314,0.8304871157,0.1508750899,0.3851290684
10315,0.8420342645,0.1531524897,0.3852726886
10316,0.8626352367,0.1072068948,0.3813091399
10320,0.8375733683,0.1162683652,0.3786794685
10321,0.8229817307,0.1041552741,0.3723437043
10325,0.8552648425,0.2038059765,0.4004025713
10327,0.8694083853,0.1683120955,0.3646003337
10330,0.8953960722,0.1697263895,0.3924496826
10331,0.8199158811,0.1842038032,0.3966760884
10335,0.7030295548,0.08454887244,0.3590443425
10336,0.857522497,0.202897957,0.4231260888
10337,0.855160196,0.1262010498,0.3781622176
10341,0.8318731254,0.1749788545,0.3929003137
10344,0.8765863506,0.1813090241,0.3951290801
10346,0.8643579615,0.08261043884,0.2861366211
10350,0.8275892012,0.1249563551,0.4046546881
10353,0.8653323398,0.2249492179,0.4116116016
10357,0.8562783738,0.1751515087,0.3929884146
10358,0.7875720096,0.1629272312,0.3998700163
10359,0.7584181195,0.1606409309,0.3994759832
10361,0.8358022486,0.08479127108,0.3466574499
10364,0.7960928316,0.1751459102,0.3830935605
10366,0.8404260665,0.205894129,0.4008293417
10368,0.7981779712,0.1057602811,0.3499019919
